Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
DR2LANG,The respondent spoke mostly:,DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2MRESP,Who was the main respondent for this interview?,DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2SKY,"What type of salt was it? (Was it ordinary or seasoned salt, lite salt, or a salt substitute?)",DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2STY,"Did {you/SP} add any salt to {your/her/his} food at the table yesterday? Salt includes ordinary or seasoned salt, lite salt, or a salt substitute.",DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TACAR,Alpha-carotene (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TALCO,Alcohol (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TATOA,Added alpha-tocopherol (Vitamin E) (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TATOC,Vitamin E as alpha-tocopherol (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TB12A,Added vitamin B12 (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TBCAR,Beta-carotene (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TCAFF,Caffeine (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TCALC,Calcium (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TCARB,Carbohydrate (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TCHL,Total choline (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TCHOL,Cholesterol (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TCOPP,Copper (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TCRYP,Beta-cryptoxanthin (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TFA,Folic acid (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TFDFE,Folate as dietary folate equivalents (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TFF,Food folate (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TFIBE,Dietary fiber (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TFOLA,Total folate (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TIRON,Iron (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TKCAL,Energy (kcal),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TLYCO,Lycopene (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TLZ,Lutein + zeaxanthin (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TM161,MFA 16:1 (Hexadecenoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TM181,MFA 18:1 (Octadecenoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TM201,MFA 20:1 (Eicosenoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TM221,MFA 22:1 (Docosenoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TMAGN,Magnesium (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TMFAT,Total monounsaturated fatty acids (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TMOIS,Moisture (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TNIAC,Niacin (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TNUMF,Total number of foods/beverages reported in the individual foods file,DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TP182,PFA 18:2 (Octadecadienoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TP183,PFA 18:3 (Octadecatrienoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TP184,PFA 18:4 (Octadecatetraenoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TP204,PFA 20:4 (Eicosatetraenoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TP205,PFA 20:5 (Eicosapentaenoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TP225,PFA 22:5 (Docosapentaenoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TP226,PFA 22:6 (Docosahexaenoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TPFAT,Total polyunsaturated fatty acids (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TPHOS,Phosphorus (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TPOTA,Potassium (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TPROT,Protein (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TRET,Retinol (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TS040,SFA 4:0 (Butanoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TS060,SFA 6:0 (Hexanoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TS080,SFA 8:0 (Octanoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TS100,SFA 10:0 (Decanoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TS120,SFA 12:0 (Dodecanoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TS140,SFA 14:0 (Tetradecanoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TS160,SFA 16:0 (Hexadecanoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TS180,SFA 18:0 (Octadecanoic) (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TSELE,Selenium (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TSFAT,Total saturated fatty acids (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TSODI,Sodium (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TSUGR,Total sugars (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TTFAT,Total fat (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TTHEO,Theobromine (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TVARA,Vitamin A as retinol activity equivalents (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TVB1,Thiamin (Vitamin B1) (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TVB12,Vitamin B12 (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TVB2,Riboflavin (Vitamin B2) (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TVB6,Vitamin B6 (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TVC,Vitamin C (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TVD,Vitamin D (D2 + D3) (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TVK,Vitamin K (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TWS,"When you drink tap water, what is the main source of the tap water? Is the city water supply (community water supply); a well or rain cistern; a spring; or something else?",DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR2TZINC,Zinc (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DRABF,Indicates whether the sample person was an infant who was breast-fed on either of the two recall days.,DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DRDINT,Indicates whether the sample person has intake data for one or two days.,DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
SEQN,Respondent sequence number.,DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
WTDR2D,Dietary two-day sample weight,DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
WTDRD1,Dietary day one sample weight,DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None
DR1_020,What time did you begin to eat/drink the meal/food?,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1_030Z,Name of eating occasion,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1_040Z,Did you eat this meal at home?,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1CCMNM,Combination food number (sequential number),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1CCMTX,Combination food type,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1DAY,Intake day of the week,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1DBIH,Number of days between intake day and the day of family questionnaire administered in the household.,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1DRSTZ,Dietary recall status,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1EXMER,Interviewer ID code,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1FS,Where did you get (this/most of the ingredients for this) {FOODNAME}?,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IACAR,Alpha-carotene (mcg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IALCO,Alcohol (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IATOA,Added alpha-tocopherol (Vitamin E) (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IATOC,Vitamin E as alpha-tocopherol (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IB12A,Added vitamin B12 (mcg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IBCAR,Beta-carotene (mcg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1ICAFF,Caffeine (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1ICALC,Calcium (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1ICARB,Carbohydrate (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1ICHL,Total choline (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1ICHOL,Cholesterol (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1ICOPP,Copper (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1ICRYP,Beta-cryptoxanthin (mcg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IFA,Folic acid (mcg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IFDCD,USDA food code,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IFDFE,Folate as dietary folate equivalents (mcg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IFF,Food folate (mcg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IFIBE,Dietary fiber (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IFOLA,Total folate (mcg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IGRMS,Gram weight of the food/individual component,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IIRON,Iron (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IKCAL,Energy (kcal),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1ILINE,Food/Individual component number,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1ILYCO,Lycopene (mcg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1ILZ,Lutein + zeaxanthin (mcg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IM161,MFA 16:1 (Hexadecenoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IM181,MFA 18:1 (Octadecenoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IM201,MFA 20:1 (Eicosenoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IM221,MFA 22:1 (Docosenoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IMAGN,Magnesium (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IMFAT,Total monounsaturated fatty acids (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IMOIS,Moisture (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1INIAC,Niacin (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IP182,PFA 18:2 (Octadecadienoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IP183,PFA 18:3 (Octadecatrienoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IP184,PFA 18:4 (Octadecatetraenoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IP204,PFA 20:4 (Eicosatetraenoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IP205,PFA 20:5 (Eicosapentaenoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IP225,PFA 22:5 (Docosapentaenoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IP226,PFA 22:6 (Docosahexaenoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IPFAT,Total polyunsaturated fatty acids (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IPHOS,Phosphorus (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IPOTA,Potassium (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IPROT,Protein (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IRET,Retinol (mcg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IS040,SFA 4:0 (Butanoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IS060,SFA 6:0 (Hexanoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IS080,SFA 8:0 (Octanoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IS100,SFA 10:0 (Decanoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IS120,SFA 12:0 (Dodecanoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IS140,SFA 14:0 (Tetradecanoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IS160,SFA 16:0 (Hexadecanoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IS180,SFA 18:0 (Octadecanoic) (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1ISELE,Selenium (mcg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1ISFAT,Total saturated fatty acids (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1ISODI,Sodium (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1ISUGR,Total sugars (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1ITFAT,Total fat (gm),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1ITHEO,Theobromine (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IVARA,Vitamin A as retinol activity equivalents (mcg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IVB1,Thiamin (Vitamin B1) (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IVB12,Vitamin B12 (mcg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IVB2,Riboflavin (Vitamin B2) (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IVB6,Vitamin B6 (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IVC,Vitamin C (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IVD,Vitamin D (D2 + D3) (mcg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IVK,Vitamin K (mcg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1IZINC,Zinc (mg),DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR1LANG,The respondent spoke mostly:,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DRABF,Indicates whether the sample person was an infant who was breast-fed on either of the two recall days.,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DRDINT,Indicates whether the sample person has intake data for one or two days.,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
SEQN,Respondent sequence number.,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
WTDR2D,Dietary two-day sample weight,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
WTDRD1,Dietary day one sample weight,DR1IFF_I,"Dietary Interview - Individual Foods, First Day",2015,2016,Dietary,None
DR2_020,What time did you begin to eat/drink the meal/food?,DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2_030Z,Name of eating occasion,DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2_040Z,Did you eat this meal at home?,DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2CCMNM,Combination food number (sequential number),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2CCMTX,Combination food type,DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2DAY,Intake day of the week,DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2DBIH,Number of days between intake day and the day of family questionnaire administered in the household.,DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2DRSTZ,Dietary recall status,DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2EXMER,Interviewer ID code,DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2FS,Where did you get (this/most of the ingredients for this) {FOODNAME}?,DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IACAR,Alpha-carotene (mcg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IALCO,Alcohol (gm),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IATOA,Added alpha-tocopherol (Vitamin E) (mg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IATOC,Vitamin E as alpha-tocopherol (mg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IB12A,Added vitamin B12 (mcg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IBCAR,Beta-carotene (mcg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2ICAFF,Caffeine (mg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2ICALC,Calcium (mg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2ICARB,Carbohydrate (gm),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2ICHL,Total choline (mg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2ICHOL,Cholesterol (mg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2ICOPP,Copper (mg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2ICRYP,Beta-cryptoxanthin (mcg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IFA,Folic acid (mcg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IFDCD,USDA food code,DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IFDFE,Folate as dietary folate equivalents (mcg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IFF,Food folate (mcg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IFIBE,Dietary fiber (gm),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IFOLA,Total folate (mcg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IGRMS,Gram weight of the food/individual component,DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IIRON,Iron (mg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IKCAL,Energy (kcal),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2ILINE,Food/Individual component number,DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2ILYCO,Lycopene (mcg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2ILZ,Lutein + zeaxanthin (mcg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IM161,MFA 16:1 (Hexadecenoic) (gm),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IM181,MFA 18:1 (Octadecenoic) (gm),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IM201,MFA 20:1 (Eicosenoic) (gm),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IM221,MFA 22:1 (Docosenoic) (gm),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IMAGN,Magnesium (mg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IMFAT,Total monounsaturated fatty acids (gm),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IMOIS,Moisture (gm),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2INIAC,Niacin (mg),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IP182,PFA 18:2 (Octadecadienoic) (gm),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IP183,PFA 18:3 (Octadecatrienoic) (gm),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IP184,PFA 18:4 (Octadecatetraenoic) (gm),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
DR2IP204,PFA 20:4 (Eicosatetraenoic) (gm),DR2IFF_I,"Dietary Interview - Individual Foods, Second Day",2015,2016,Dietary,None
