Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
WTCM8R18,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 18 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R19,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 19 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R20,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 20 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R21,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 21 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R22,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 22 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R23,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 23 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R24,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 24 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R25,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 25 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R26,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 26 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R27,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 27 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R28,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 28 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R29,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 29 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R30,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 30 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R31,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 31 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R32,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 32 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R33,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 33 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R34,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 34 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R35,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 35 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R36,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 36 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R37,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 37 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R38,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 38 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R39,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 39 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R40,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 40 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R41,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 41 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R42,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 42 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R43,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 43 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R44,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 44 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R45,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 45 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R46,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 46 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R47,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 47 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R48,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 48 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R49,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 49 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R50,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 50 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R51,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 51 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
WTCM8R52,8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 52 for participants in California.,CDEMO_EH,California - Demographic Variables & Sample Weights,2007,2014,Demographics,RDC Only
SEQN,Respondent sequence number.,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
SDDSRVYR,Data Release Number.,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
RIDSTATR,Interview and Examination Status of the Sample Person.,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
RIDEXMON,"Six month time period when the examination was performed - two categories: November 1 through April 30, May 1 through October 31.",DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
RIAGENDR,Gender of the sample person,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
RIDAGEYR,Best age in years of the sample person at time of HH screening.  Individuals 85 and over are topcoded at 85 years of age.,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
RIDAGEMN,Best age in months at date of screening for individuals under 85 years of age.,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
RIDAGEEX,Best age in months at date of examination for individuals under 85 years of age at screening.,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
RIDRETH1,Recode of reported race and ethnicity information.,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
RIDRETH2,Linked NH3 Race and Ethnicity Recode.,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMQMILIT,Did {you/SP} ever serve in the Armed Forces of the United States?,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMDBORN,In what country {were you/was SP} born?,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMDCITZN,{Are you/Is SP} a citizen of the United States? [Information about citizenship is being collected by the U.S. Public Health Service to perform health related research. Providing this information is voluntary and is collected under the authority of the Public Health Service Act. There will be no effect on pending immigration or citizenship petitions.],DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMDYRSUS,Length of time SP has been in the US.,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMDEDUC3,(SP Interview Version) What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMDEDUC2,(SP Interview Version) What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMDEDUC,(SP Interview Version) What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMDSCHOL,{Are you/Is SP} now . . .,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMDMARTL,Marital Status,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMDHHSIZ,Total number of people in the Household,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
INDHHINC,Total household income (reported as a range value in dollars),DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
INDFMINC,Total family income (reported as a range value in dollars),DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
INDFMPIR,Poverty income ratio (PIR) - a ratio of family income to poverty threshold,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
RIDEXPRG,Pregnancy status at the time of MEC exam.,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
RIDPREG,Pregnancy status variable based on all source data. NOTE: This is the previous pregnancy status recode variable. RIDPREG is a more conservative pregnancy status variable. Please review the file documentation.,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMDHRGND,Gender of the household reference person,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMDHRAGE,Age in years of the household reference person at the time of HH screening.  Individuals 85 and over are topcoded at 85 years of age.,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMDHRBRN,In what country {were you/was NON-SP Head} born?,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMDHREDU,What is the highest grade or level of school {you have/NON_SP HEAD has} received?,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMDHRMAR,Marital Status of household reference person,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMDHSEDU,What is the highest grade or level of school {you have/NON-SP SPOUSE has completed or the highest degree {you have/he/she has} received,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTINT2YR,Interviewed Sample Persons.,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTINT4YR,Interviewed Sample Persons. Used for1999-2002data collection years only.,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMEC2YR,Both Interviewed and MEC Examined Sample Persons.,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMEC4YR,Both Interviewed and MEC Examined Sample Persons. Used for1999-2002data collection years only.,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
SDMVPSU,Masked Variance Unit Pseudo-PSU variable for variance estimation,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
SDMVSTRA,Masked Variance Unit Pseudo-Stratum variable for variance estimation,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
SDJ1REPN,Jack Knife Replicate Number,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMAETHN,Logical Imputation Flag for Ethnicity,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
DMARACE,Logical Imputation Flag for Race Recode,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP01,MEC Exam Weight Jack Knife Replicate 01,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP02,MEC Exam Weight Jack Knife Replicate 02,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP03,MEC Exam Weight Jack Knife Replicate 03,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP04,MEC Exam Weight Jack Knife Replicate 04,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP05,MEC Exam Weight Jack Knife Replicate 05,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP06,MEC Exam Weight Jack Knife Replicate 06,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP07,MEC Exam Weight Jack Knife Replicate 07,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP08,MEC Exam Weight Jack Knife Replicate 08,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP09,MEC Exam Weight Jack Knife Replicate 09,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP10,MEC Exam Weight Jack Knife Replicate 10,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP11,MEC Exam Weight Jack Knife Replicate 11,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP12,MEC Exam Weight Jack Knife Replicate 12,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP13,MEC Exam Weight Jack Knife Replicate 13,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP14,MEC Exam Weight Jack Knife Replicate 14,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP15,MEC Exam Weight Jack Knife Replicate 15,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP16,MEC Exam Weight Jack Knife Replicate 16,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP17,MEC Exam Weight Jack Knife Replicate 17,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP18,MEC Exam Weight Jack Knife Replicate 18,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP19,MEC Exam Weight Jack Knife Replicate 19,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP20,MEC Exam Weight Jack Knife Replicate 20,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP21,MEC Exam Weight Jack Knife Replicate 21,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP22,MEC Exam Weight Jack Knife Replicate 22,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP23,MEC Exam Weight Jack Knife Replicate 23,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP24,MEC Exam Weight Jack Knife Replicate 24,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP25,MEC Exam Weight Jack Knife Replicate 25,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP26,MEC Exam Weight Jack Knife Replicate 26,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP27,MEC Exam Weight Jack Knife Replicate 27,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP28,MEC Exam Weight Jack Knife Replicate 28,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP29,MEC Exam Weight Jack Knife Replicate 29,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP30,MEC Exam Weight Jack Knife Replicate 30,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP31,MEC Exam Weight Jack Knife Replicate 31,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP32,MEC Exam Weight Jack Knife Replicate 32,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP33,MEC Exam Weight Jack Knife Replicate 33,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP34,MEC Exam Weight Jack Knife Replicate 34,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP35,MEC Exam Weight Jack Knife Replicate 35,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP36,MEC Exam Weight Jack Knife Replicate 36,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP37,MEC Exam Weight Jack Knife Replicate 37,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP38,MEC Exam Weight Jack Knife Replicate 38,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP39,MEC Exam Weight Jack Knife Replicate 39,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP40,MEC Exam Weight Jack Knife Replicate 40,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP41,MEC Exam Weight Jack Knife Replicate 41,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP42,MEC Exam Weight Jack Knife Replicate 42,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP43,MEC Exam Weight Jack Knife Replicate 43,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP44,MEC Exam Weight Jack Knife Replicate 44,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP45,MEC Exam Weight Jack Knife Replicate 45,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP46,MEC Exam Weight Jack Knife Replicate 46,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP47,MEC Exam Weight Jack Knife Replicate 47,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP48,MEC Exam Weight Jack Knife Replicate 48,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP49,MEC Exam Weight Jack Knife Replicate 49,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP50,MEC Exam Weight Jack Knife Replicate 50,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP51,MEC Exam Weight Jack Knife Replicate 51,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTMREP52,MEC Exam Weight Jack Knife Replicate 52,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP01,Interview Weight Jack Knife Replicate 01,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP02,Interview Weight Jack Knife Replicate 02,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP03,Interview Weight Jack Knife Replicate 03,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP04,Interview Weight Jack Knife Replicate 04,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP05,Interview Weight Jack Knife Replicate 05,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP06,Interview Weight Jack Knife Replicate 06,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP07,Interview Weight Jack Knife Replicate 07,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP08,Interview Weight Jack Knife Replicate 08,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP09,Interview Weight Jack Knife Replicate 09,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP10,Interview Weight Jack Knife Replicate 10,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP11,Interview Weight Jack Knife Replicate 11,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP12,Interview Weight Jack Knife Replicate 12,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP13,Interview Weight Jack Knife Replicate 13,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP14,Interview Weight Jack Knife Replicate 14,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP15,Interview Weight Jack Knife Replicate 15,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP16,Interview Weight Jack Knife Replicate 16,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP17,Interview Weight Jack Knife Replicate 17,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP18,Interview Weight Jack Knife Replicate 18,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP19,Interview Weight Jack Knife Replicate 19,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP20,Interview Weight Jack Knife Replicate 20,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP21,Interview Weight Jack Knife Replicate 21,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP22,Interview Weight Jack Knife Replicate 22,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP23,Interview Weight Jack Knife Replicate 23,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP24,Interview Weight Jack Knife Replicate 24,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP25,Interview Weight Jack Knife Replicate 25,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP26,Interview Weight Jack Knife Replicate 26,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP27,Interview Weight Jack Knife Replicate 27,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP28,Interview Weight Jack Knife Replicate 28,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP29,Interview Weight Jack Knife Replicate 29,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP30,Interview Weight Jack Knife Replicate 30,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP31,Interview Weight Jack Knife Replicate 31,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP32,Interview Weight Jack Knife Replicate 32,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP33,Interview Weight Jack Knife Replicate 33,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP34,Interview Weight Jack Knife Replicate 34,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP35,Interview Weight Jack Knife Replicate 35,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP36,Interview Weight Jack Knife Replicate 36,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP37,Interview Weight Jack Knife Replicate 37,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP38,Interview Weight Jack Knife Replicate 38,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP39,Interview Weight Jack Knife Replicate 39,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP40,Interview Weight Jack Knife Replicate 40,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP41,Interview Weight Jack Knife Replicate 41,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP42,Interview Weight Jack Knife Replicate 42,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP43,Interview Weight Jack Knife Replicate 43,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP44,Interview Weight Jack Knife Replicate 44,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP45,Interview Weight Jack Knife Replicate 45,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP46,Interview Weight Jack Knife Replicate 46,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP47,Interview Weight Jack Knife Replicate 47,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP48,Interview Weight Jack Knife Replicate 48,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP49,Interview Weight Jack Knife Replicate 49,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP50,Interview Weight Jack Knife Replicate 50,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP51,Interview Weight Jack Knife Replicate 51,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
WTIREP52,Interview Weight Jack Knife Replicate 52,DEMO,Demographic Variables & Sample Weights,1999,2000,Demographics,None
SEQN,Respondent sequence number.,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
SDDSRVYR,Data Release Number.,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
RIDSTATR,Interview and Examination Status of the Sample Person.,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
RIDEXMON,"Six month time period when the examination was performed - two categories: November 1 through April 30, May 1 through October 31.",DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
RIAGENDR,Gender of the sample person,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
RIDAGEYR,Best age in years of the sample person at time of HH screening.  Individuals 85 and over are topcoded at 85 years of age.,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
RIDAGEMN,Best age in months at date of screening for individuals under 85 years of age.,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
RIDAGEEX,Best age in months at date of examination for individuals under 85 years of age at screening.,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
RIDRETH1,Recode of reported race and ethnicity information.,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
RIDRETH2,Linked NH3 Race and Ethnicity Recode.,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
DMQMILIT,Did {you/SP} ever serve in the Armed Forces of the United States?,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
DMDBORN,In what country {were you/was SP} born?,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
DMDCITZN,{Are you/Is SP} a citizen of the United States? [Information about citizenship is being collected by the U.S. Public Health Service to perform health related research. Providing this information is voluntary and is collected under the authority of the Public Health Service Act. There will be no effect on pending immigration or citizenship petitions.],DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
DMDYRSUS,Length of time SP has been in the US.,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
DMDEDUC3,(SP Interview Version) What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
DMDEDUC2,(SP Interview Version) What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
DMDEDUC,(SP Interview Version) What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
DMDSCHOL,{Are you/Is SP} now . . .,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
DMDMARTL,Marital Status,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
DMDHHSIZ,Total number of people in the Household,DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
INDHHINC,Total household income (reported as a range value in dollars),DEMO_B,Demographic Variables & Sample Weights,2001,2002,Demographics,None
