Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
LB2BCDSI,Cadmium (nmol/L),L06_2_B,"Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Blood, Second Exam",2001,2002,Laboratory,None
LB2BPB,Lead (ug/dL),L06_2_B,"Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Blood, Second Exam",2001,2002,Laboratory,None
LB2BPBSI,Lead (umol/L),L06_2_B,"Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Blood, Second Exam",2001,2002,Laboratory,None
LB2RBF,"Folate, RBC (ng/mL RBC)",L06_2_B,"Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Blood, Second Exam",2001,2002,Laboratory,None
LB2RBFSI,"Folate, RBC (nmol/L RBC)",L06_2_B,"Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Blood, Second Exam",2001,2002,Laboratory,None
LB2THG,"Mercury, total (ug/L)",L06_2_B,"Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Blood, Second Exam",2001,2002,Laboratory,None
LB2THGSI,"Mercury, total (umol/L)",L06_2_B,"Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Blood, Second Exam",2001,2002,Laboratory,None
LB2HCY,Homocysteine(umol/L),L06_2_B,"Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Blood, Second Exam",2001,2002,Laboratory,None
LB2FER,Ferritin (ng/mL),L06_2_B,"Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Blood, Second Exam",2001,2002,Laboratory,None
LB2FERSI,Ferritin (ug/L),L06_2_B,"Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Blood, Second Exam",2001,2002,Laboratory,None
LB2B12,"Vitamin B12, serum (pg/mL)",L06_2_B,"Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Blood, Second Exam",2001,2002,Laboratory,None
LB2B12SI,"Vitamin B12, serum (pmol/L)",L06_2_B,"Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Blood, Second Exam",2001,2002,Laboratory,None
LB2FOL,"Folate, serum (ng/mL)",L06_2_B,"Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Blood, Second Exam",2001,2002,Laboratory,None
LB2FOLSI,"Folate, serum (nmol/L)",L06_2_B,"Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Blood, Second Exam",2001,2002,Laboratory,None
LB2MMA,Methylmalonic acid (umol/L),L06_2_B,"Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Blood, Second Exam",2001,2002,Laboratory,None
LB2COTLC,Cotinine comment code,L06_2_B,"Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Blood, Second Exam",2001,2002,Laboratory,None
LB2COT,Cotinine (ng/mL),L06_2_B,"Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Blood, Second Exam",2001,2002,Laboratory,None
SEQN,Respondent sequence number,CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
WTSC2YR,Two-year C subsample weights,CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URXUCR,"Creatinine, urine (mg/dL)",CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URXMU1,1-methyluric acid (umol/L),CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URDMU1LC,MU1 caffeine comment code,CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URXMU2,3-methyluric acid (umol/L),CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URDMU2LC,MU2 caffeine comment code,CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URXMU3,7-methyluric acid (umol/L),CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URDMU3LC,MU3 caffeine comment code,CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URXMU4,"1,3-dimethyluric acid (umol/L)",CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URDMU4LC,MU4 caffeine comment code,CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URXMU5,"1,7-dimethyluric acid (umol/L)",CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URDMU5LC,MU5 caffeine comment code,CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URXMU6,"3,7-dimethyluric acid (umol/L)",CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URDMU6LC,MU6 caffeine comment code,CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URXMU7,"1,3,7-trimethyluric acid (umol/L)",CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URDMU7LC,MU7 caffeine comment code,CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URXMX1,1-methylxanthine (umol/L),CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URDMX1LC,MX1 caffeine comment code,CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URXMX2,3-methylxanthine (umol/L),CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URDMX2LC,MX2 caffeine comment code,CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URXMX3,7-methylxanthine (umol/L),CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URDMX3LC,MX3 caffeine comment code,CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URXMX4,"1,3-dimethylxanthine(theophylline)umol/L",CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URDMX4LC,MX4 caffeine comment code,CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URXMX5,"1,7-dimethylxanthine(paraxanthine)(umol/L)",CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URDMX5LC,MX5 caffeine comment code,CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URXMX6,"3,7-dimethylxanthine(theobromine)(umol/L)",CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URDMX6LC,MX6 caffeine comment code,CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URXMX7,"1,3,7-trimethylxanthine(caffeine)(umol/L)",CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URDMX7LC,MX7 caffeine comment code,CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URXAMU,5-acetylamino-6-amino-3-methyluracil(umol/L),CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
URDAMULC,AAMU comment code,CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None
SEQN,Respondent sequence number.,CHLMDA_F,Chlamydia - Urine,2009,2010,Laboratory,None
URXUCL,Urinary Chlamydia,CHLMDA_F,Chlamydia - Urine,2009,2010,Laboratory,None
SEQN,Respondent sequence number,CHLMDA_G,Chlamydia - Urine,2011,2012,Laboratory,None
URXUCL,Urinary Chlamydia,CHLMDA_G,Chlamydia - Urine,2011,2012,Laboratory,None
SEQN,Respondent sequence number,CHLM_G_R,Chlamydia - Urine - Youth,2011,2012,Laboratory,RDC Only
URXUCL,Urinary Chlamydia,CHLM_G_R,Chlamydia - Urine - Youth,2011,2012,Laboratory,RDC Only
SEQN,Respondent sequence number.,LAB05,Chlamydia & Gonorrhea - Urine,1999,2000,Laboratory,None
URXUGC,"Gonorrhea, urine",LAB05,Chlamydia & Gonorrhea - Urine,1999,2000,Laboratory,None
URXUCL,"Chlamydia, urine",LAB05,Chlamydia & Gonorrhea - Urine,1999,2000,Laboratory,None
SEQN,Respondent sequence number.,L05_B,Chlamydia & Gonorrhea - Urine,2001,2002,Laboratory,None
URXUGC,"Gonorrhea, urine",L05_B,Chlamydia & Gonorrhea - Urine,2001,2002,Laboratory,None
URXUCL,"Chlamydia, urine",L05_B,Chlamydia & Gonorrhea - Urine,2001,2002,Laboratory,None
SEQN,Respondent sequence number.,L05_C,Chlamydia & Gonorrhea - Urine,2003,2004,Laboratory,None
URXUCL,"Chlamydia, urine",L05_C,Chlamydia & Gonorrhea - Urine,2003,2004,Laboratory,None
URXUGC,Urinary Gonorrhea,L05_C,Chlamydia & Gonorrhea - Urine,2003,2004,Laboratory,None
SEQN,Respondent sequence number.,CHLMDA_D,Chlamydia & Gonorrhea - Urine,2005,2006,Laboratory,None
URXUCL,Urinary Chlamydia,CHLMDA_D,Chlamydia & Gonorrhea - Urine,2005,2006,Laboratory,None
URXUGC,Urinary Gonorrhea,CHLMDA_D,Chlamydia & Gonorrhea - Urine,2005,2006,Laboratory,None
SEQN,Respondent sequence number.,CHLMDA_E,Chlamydia & Gonorrhea - Urine,2007,2008,Laboratory,None
URXUCL,Urinary Chlamydia,CHLMDA_E,Chlamydia & Gonorrhea - Urine,2007,2008,Laboratory,None
URXUGC,Urinary Gonorrhea,CHLMDA_E,Chlamydia & Gonorrhea - Urine,2007,2008,Laboratory,None
SEQN,Respondent sequence number.,L05RDC_A,Chlamydia & Gonorrhea - Urine - Youth,1999,2000,Laboratory,RDC Only
URXUCL,"Chlamydia, urine",L05RDC_A,Chlamydia & Gonorrhea - Urine - Youth,1999,2000,Laboratory,RDC Only
URXUGC,"Gonorrhea, urine",L05RDC_A,Chlamydia & Gonorrhea - Urine - Youth,1999,2000,Laboratory,RDC Only
SEQN,Respondent sequence number.,L05RDC_B,Chlamydia & Gonorrhea - Urine - Youth,2001,2002,Laboratory,RDC Only
URXUGC,"Gonorrhea, urine",L05RDC_B,Chlamydia & Gonorrhea - Urine - Youth,2001,2002,Laboratory,RDC Only
URXUCL,"Chlamydia, urine",L05RDC_B,Chlamydia & Gonorrhea - Urine - Youth,2001,2002,Laboratory,RDC Only
SEQN,Respondent sequence number.,L05RDC_C,Chlamydia & Gonorrhea - Urine - Youth,2003,2004,Laboratory,RDC Only
URXUCL,Urinary Chlamydia,L05RDC_C,Chlamydia & Gonorrhea - Urine - Youth,2003,2004,Laboratory,RDC Only
URXUGC,Urinary Gonorrhea,L05RDC_C,Chlamydia & Gonorrhea - Urine - Youth,2003,2004,Laboratory,RDC Only
SEQN,Respondent sequence number.,CHLMD_DR,Chlamydia & Gonorrhea - Urine - Youth,2005,2006,Laboratory,RDC Only
URXUCL,Urinary Chlamydia,CHLMD_DR,Chlamydia & Gonorrhea - Urine - Youth,2005,2006,Laboratory,RDC Only
URXUGC,Urinary Gonorrhea,CHLMD_DR,Chlamydia & Gonorrhea - Urine - Youth,2005,2006,Laboratory,RDC Only
SEQN,Respondent sequence number.,CHLM_E_R,Chlamydia & Gonorrhea - Urine - Youth,2007,2008,Laboratory,RDC Only
URXUCL,Urinary Chlamydia,CHLM_E_R,Chlamydia & Gonorrhea - Urine - Youth,2007,2008,Laboratory,RDC Only
URXUGC,Urinary Gonorrhea,CHLM_E_R,Chlamydia & Gonorrhea - Urine - Youth,2007,2008,Laboratory,RDC Only
SEQN,Respondent sequence number.,CHLM_F_R,Chlamydia & Gonorrhea - Urine - Youth,2009,2010,Laboratory,RDC Only
URXUCL,Urinary Chlamydia,CHLM_F_R,Chlamydia & Gonorrhea - Urine - Youth,2009,2010,Laboratory,RDC Only
SEQN,Respondent sequence number.,HDL_D,Cholesterol - HDL,2005,2006,Laboratory,None
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_D,Cholesterol - HDL,2005,2006,Laboratory,None
LBDHDDSI,Direct HDL-Cholesterol (mmol/L),HDL_D,Cholesterol - HDL,2005,2006,Laboratory,None
SEQN,Respondent sequence number.,HDL_E,Cholesterol - HDL,2007,2008,Laboratory,None
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_E,Cholesterol - HDL,2007,2008,Laboratory,None
LBDHDDSI,Direct HDL-Cholesterol (mmol/L),HDL_E,Cholesterol - HDL,2007,2008,Laboratory,None
SEQN,Respondent sequence number.,HDL_F,Cholesterol - HDL,2009,2010,Laboratory,None
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_F,Cholesterol - HDL,2009,2010,Laboratory,None
LBDHDDSI,Direct HDL-Cholesterol (mmol/L),HDL_F,Cholesterol - HDL,2009,2010,Laboratory,None
SEQN,Respondent sequence number,HDL_G,Cholesterol - HDL,2011,2012,Laboratory,None
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_G,Cholesterol - HDL,2011,2012,Laboratory,None
LBDHDDSI,Direct HDL-Cholesterol (mmol/L),HDL_G,Cholesterol - HDL,2011,2012,Laboratory,None
SEQN,Respondent sequence number.,LAB13AM,Cholesterol - LDL & Triglycerides,1999,2000,Laboratory,None
WTSAF2YR,2Yr AM(3-11) & fasting (12+) weights,LAB13AM,Cholesterol - LDL & Triglycerides,1999,2000,Laboratory,None
WTSAF4YR,4Yr AM(3-11) & fasting (12+) weights,LAB13AM,Cholesterol - LDL & Triglycerides,1999,2000,Laboratory,None
LBXTR,Triglyceride (mg/dL),LAB13AM,Cholesterol - LDL & Triglycerides,1999,2000,Laboratory,None
LBDTRSI,Triglyceride (mmol/L),LAB13AM,Cholesterol - LDL & Triglycerides,1999,2000,Laboratory,None
LBDLDL,LDL-cholesterol (mg/dL),LAB13AM,Cholesterol - LDL & Triglycerides,1999,2000,Laboratory,None
LBDLDLSI,LDL-cholesterol (mmol/L),LAB13AM,Cholesterol - LDL & Triglycerides,1999,2000,Laboratory,None
SEQN,Respondent sequence number.,L13AM_B,Cholesterol - LDL & Triglycerides,2001,2002,Laboratory,None
WTSAF2YR,2Yr AM(3-11)  & fasting (12+) weights,L13AM_B,Cholesterol - LDL & Triglycerides,2001,2002,Laboratory,None
WTSAF4YR,4Yr AM(3-11)  & fasting (12+) weights,L13AM_B,Cholesterol - LDL & Triglycerides,2001,2002,Laboratory,None
LBXTR,Triglyceride (mg/dL),L13AM_B,Cholesterol - LDL & Triglycerides,2001,2002,Laboratory,None
LBDTRSI,Triglyceride (mmol/L),L13AM_B,Cholesterol - LDL & Triglycerides,2001,2002,Laboratory,None
LBDLDL,LDL-cholesterol (mg/dL),L13AM_B,Cholesterol - LDL & Triglycerides,2001,2002,Laboratory,None
LBDLDLSI,LDL-cholesterol (mmol/L),L13AM_B,Cholesterol - LDL & Triglycerides,2001,2002,Laboratory,None
SEQN,Respondent sequence number.,L13AM_C,Cholesterol - LDL & Triglycerides,2003,2004,Laboratory,None
WTSAF2YR,2Yr AM(3-11) & fasting (12+) weights,L13AM_C,Cholesterol - LDL & Triglycerides,2003,2004,Laboratory,None
LBXTR,Triglyceride (mg/dL),L13AM_C,Cholesterol - LDL & Triglycerides,2003,2004,Laboratory,None
LBDTRSI,Triglyceride (mmol/L),L13AM_C,Cholesterol - LDL & Triglycerides,2003,2004,Laboratory,None
LBDLDL,LDL-cholesterol (mg/dL),L13AM_C,Cholesterol - LDL & Triglycerides,2003,2004,Laboratory,None
LBDLDLSI,LDL-cholesterol (mmol/L),L13AM_C,Cholesterol - LDL & Triglycerides,2003,2004,Laboratory,None
SEQN,Respondent sequence number.,TRIGLY_E,Cholesterol - LDL & Triglycerides,2007,2008,Laboratory,None
WTSAF2YR,Fasting Subsample 2 Year MEC Weight,TRIGLY_E,Cholesterol - LDL & Triglycerides,2007,2008,Laboratory,None
LBXTR,Triglyceride (mg/dL),TRIGLY_E,Cholesterol - LDL & Triglycerides,2007,2008,Laboratory,None
LBDTRSI,Triglyceride (mmol/L),TRIGLY_E,Cholesterol - LDL & Triglycerides,2007,2008,Laboratory,None
LBDLDL,LDL-cholesterol (mg/dL),TRIGLY_E,Cholesterol - LDL & Triglycerides,2007,2008,Laboratory,None
LBDLDLSI,LDL-cholesterol (mmol/L),TRIGLY_E,Cholesterol - LDL & Triglycerides,2007,2008,Laboratory,None
SEQN,Respondent sequence number.,TRIGLY_F,Cholesterol - LDL & Triglycerides,2009,2010,Laboratory,None
WTSAF2YR,Fasting Subsample 2 Year MEC Weight,TRIGLY_F,Cholesterol - LDL & Triglycerides,2009,2010,Laboratory,None
LBXTR,Triglyceride (mg/dL),TRIGLY_F,Cholesterol - LDL & Triglycerides,2009,2010,Laboratory,None
LBDTRSI,Triglyceride (mmol/L),TRIGLY_F,Cholesterol - LDL & Triglycerides,2009,2010,Laboratory,None
LBDLDL,LDL-cholesterol (mg/dL),TRIGLY_F,Cholesterol - LDL & Triglycerides,2009,2010,Laboratory,None
LBDLDLSI,LDL-cholesterol (mmol/L),TRIGLY_F,Cholesterol - LDL & Triglycerides,2009,2010,Laboratory,None
SEQN,Respondent sequence number,TRIGLY_G,Cholesterol - LDL & Triglycerides,2011,2012,Laboratory,None
WTSAF2YR,Fasting Subsample 2 Year MEC Weight',TRIGLY_G,Cholesterol - LDL & Triglycerides,2011,2012,Laboratory,None
LBXTR,Triglyceride (mg/dL),TRIGLY_G,Cholesterol - LDL & Triglycerides,2011,2012,Laboratory,None
LBDTRSI,Triglyceride (mmol/L),TRIGLY_G,Cholesterol - LDL & Triglycerides,2011,2012,Laboratory,None
LBDLDL,LDL-cholesterol (mg/dL),TRIGLY_G,Cholesterol - LDL & Triglycerides,2011,2012,Laboratory,None
LBDLDLSI,LDL-cholesterol (mmol/L),TRIGLY_G,Cholesterol - LDL & Triglycerides,2011,2012,Laboratory,None
SEQN,Respondent sequence number.,TRIGLY_D,"Cholesterol - LDL, Triglyceride & Apoliprotein (ApoB)",2005,2006,Laboratory,None
WTSAF2YR,Fasting Subsample 2 Year MEC Weight,TRIGLY_D,"Cholesterol - LDL, Triglyceride & Apoliprotein (ApoB)",2005,2006,Laboratory,None
LBXTR,Triglyceride (mg/dL),TRIGLY_D,"Cholesterol - LDL, Triglyceride & Apoliprotein (ApoB)",2005,2006,Laboratory,None
LBDTRSI,Triglyceride (mmol/L),TRIGLY_D,"Cholesterol - LDL, Triglyceride & Apoliprotein (ApoB)",2005,2006,Laboratory,None
LBDLDL,LDL-cholesterol (mg/dL),TRIGLY_D,"Cholesterol - LDL, Triglyceride & Apoliprotein (ApoB)",2005,2006,Laboratory,None
LBDLDLSI,LDL-cholesterol (mmol/L),TRIGLY_D,"Cholesterol - LDL, Triglyceride & Apoliprotein (ApoB)",2005,2006,Laboratory,None
LBXAPB,Apolipoprotein (B) (mg/dL),TRIGLY_D,"Cholesterol - LDL, Triglyceride & Apoliprotein (ApoB)",2005,2006,Laboratory,None
LBDAPBSI,Apolipoprotein (B) (g/L),TRIGLY_D,"Cholesterol - LDL, Triglyceride & Apoliprotein (ApoB)",2005,2006,Laboratory,None
SEQN,Respondent sequence number.,TCHOL_D,Cholesterol - Total,2005,2006,Laboratory,None
LBXTC,Total cholesterol (mg/dL),TCHOL_D,Cholesterol - Total,2005,2006,Laboratory,None
LBDTCSI,Total Cholesterol( mmol/L),TCHOL_D,Cholesterol - Total,2005,2006,Laboratory,None
SEQN,Respondent sequence number.,TCHOL_E,Cholesterol - Total,2007,2008,Laboratory,None
LBXTC,Total Cholesterol (mg/dL),TCHOL_E,Cholesterol - Total,2007,2008,Laboratory,None
LBDTCSI,Total Cholesterol( mmol/L),TCHOL_E,Cholesterol - Total,2007,2008,Laboratory,None
SEQN,Respondent sequence number.,TCHOL_F,Cholesterol - Total,2009,2010,Laboratory,None
LBXTC,Total Cholesterol (mg/dL),TCHOL_F,Cholesterol - Total,2009,2010,Laboratory,None
LBDTCSI,Total Cholesterol (mmol/L),TCHOL_F,Cholesterol - Total,2009,2010,Laboratory,None
SEQN,Respondent sequence number,TCHOL_G,Cholesterol - Total,2011,2012,Laboratory,None
LBXTC,Total Cholesterol( mg/dL),TCHOL_G,Cholesterol - Total,2011,2012,Laboratory,None
LBDTCSI,Total Cholesterol( mmol/L),TCHOL_G,Cholesterol - Total,2011,2012,Laboratory,None
SEQN,Respondent sequence number,TCHOL_H,Cholesterol - Total,2013,2014,Laboratory,None
LBXTC,Total Cholesterol( mg/dL),TCHOL_H,Cholesterol - Total,2013,2014,Laboratory,None
LBDTCSI,Total Cholesterol( mmol/L),TCHOL_H,Cholesterol - Total,2013,2014,Laboratory,None
SEQN,Respondent sequence number.,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBXWBCSI,White blood cell count:  SI,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBXLYPCT,Lymphocyte percent (%),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBXMOPCT,Monocyte percent (%),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBXNEPCT,Segmented neutrophils percent (%),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBXEOPCT,Eosinophils percent (%),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBXBAPCT,Basophils percent (%),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBDLYMNO,Lymphocyte number,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBDMONO,Monocyte number,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBDNENO,Segmented neutrophils number,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBDEONO,Eosinophils number,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBDBANO,Basophils number,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBXRBCSI,Red cell count SI,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBXHGB,Hemoglobin (g/dL),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBXHCT,Hematocrit (%),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBXMCVSI,Mean cell volume (fL),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBXMCHSI,Mean cell hemoglobin (pg),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBXMC,Mean cell hemoglobin concentration (g/dL),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBXRDW,Red cell distribution width (%),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBXPLTSI,Platelet count (%) SI,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
LBXMPSI,Mean platelet volume (fL),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None
SEQN,Respondent sequence number.,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBXWBCSI,White blood cell count:  SI,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBXLYPCT,Lymphocyte percent (%),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBXMOPCT,Monocyte percent (%),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBXNEPCT,Segmented neutrophils percent (%),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBXEOPCT,Eosinophils percent (%),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBXBAPCT,Basophils percent (%),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBDLYMNO,Lymphocyte number,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBDMONO,Monocyte number,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBDNENO,Segmented neutrophils number,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBDEONO,Eosinophils number,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBDBANO,Basophils number,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBXRBCSI,Red cell count SI,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBXHGB,Hemoglobin (g/dL),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBXHCT,Hematocrit (%),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBXMCVSI,Mean cell volume (fL),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBXMCHSI,Mean cell hemoglobin (pg),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBXMC,Mean cell hemoglobin concentration (g/dL),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBXRDW,Red cell distribution width (%),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBXPLTSI,Platelet count (%) SI,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
LBXMPSI,Mean platelet volume (fL),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None
SEQN,Respondent sequence number.,L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None
LBXWBCSI,White blood cell count (1000 cells/uL),L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None
LBXLYPCT,Lymphocyte percent (%),L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None
LBXMOPCT,Monocyte percent (%),L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None
LBXNEPCT,Segmented neutrophils percent (%),L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None
LBXEOPCT,Eosinophils percent (%),L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None
LBXBAPCT,Basophils percent (%),L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None
