Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
DR2IFIBE,Dietary fiber (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2ITFAT,Total fat (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2ISFAT,Total saturated fatty acids (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IMFAT,Total monounsaturated fatty acids (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IPFAT,Total polyunsaturated fatty acids (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2ICHOL,Cholesterol (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IATOC,Vitamin E as alpha-tocopherol (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IATOA,Added alpha-tocopherol (Vitamin E) (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IRET,Retinol (mcg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IVARA,Vitamin A as retinol activity equivalents (mcg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IACAR,Alpha-carotene (mcg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IBCAR,Beta-carotene (mcg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2ICRYP,Beta-cryptoxanthin (mcg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2ILYCO,Lycopene (mcg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2ILZ,Lutein + zeaxanthin (mcg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IVB1,Thiamin (Vitamin B1) (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IVB2,Riboflavin (Vitamin B2) (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2INIAC,Niacin (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IVB6,Vitamin B6 (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IFOLA,Total folate (mcg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IFA,Folic acid (mcg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IFF,Food folate (mcg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IFDFE,Folate as dietary folate equivalents (mcg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2ICHL,Total choline (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IVB12,Vitamin B12 (mcg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IB12A,Added vitamin B12 (mcg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IVC,Vitamin C (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IVD,Vitamin D (D2 + D3) (mcg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IVK,Vitamin K (mcg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2ICALC,Calcium (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IPHOS,Phosphorus (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IMAGN,Magnesium (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IIRON,Iron (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IZINC,Zinc (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2ICOPP,Copper (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2ISODI,Sodium (mg)(adjusted for salt use in food preparation),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IPOTA,Potassium (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2ISELE,Selenium (mcg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2ICAFF,Caffeine (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2ITHEO,Theobromine (mg),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IALCO,Alcohol (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IMOIS,Moisture (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IS040,SFA 4:0 (Butanoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IS060,SFA 6:0 (Hexanoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IS080,SFA 8:0 (Octanoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IS100,SFA 10:0 (Decanoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IS120,SFA 12:0 (Dodecanoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IS140,SFA 14:0 (Tetradecanoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IS160,SFA 16:0 (Hexadecanoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IS180,SFA 18:0 (Octadecanoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IM161,MFA 16:1 (Hexadecenoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IM181,MFA 18:1 (Octadecenoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IM201,MFA 20:1 (Eicosenoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IM221,MFA 22:1 (Docosenoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IP182,PFA 18:2 (Octadecadienoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IP183,PFA 18:3 (Octadecatrienoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IP184,PFA 18:4 (Octadecatetraenoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IP204,PFA 20:4 (Eicosatetraenoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IP205,PFA 20:5 (Eicosapentaenoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IP225,PFA 22:5 (Docosapentaenoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
DR2IP226,PFA 22:6 (Docosahexaenoic) (gm),DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",2007,2008,Dietary,None
SEQN,Respondent sequence number.,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
WTDRD1,Dietary day one sample weight,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
WTDR2D,Dietary two-day sample weight,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2ILINE,Food/Individual component number,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2DRSTZ,Dietary recall status,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2EXMER,Interviewer ID code,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DRABF,Indicates whether the sample person was an infant who was breast fed on either of the two recall days.,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DRDINT,Indicates whether the sample person has intake data for one or two days.,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2DBIH,Number of days between intake day and the day of family questionnaire administered in the household.,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2DAY,Intake day of the week,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2LANG,The respondent spoke mostly:,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2CCMNM,Combination food number (sequential number),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2CCMTX,Combination food type,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2_020,What time did you begin to eat/drink the meal/food?,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2_030Z,Name of eating occasion,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2FS,Where did you get (this/most of the ingredients for this) {FOODNAME}?,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2_040Z,Did you eat this meal at home?,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IFDCD,USDA food code,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2MC,Modification code,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IGRMS,Gram weight of the food/individual component,DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IKCAL,Energy (kcal),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IPROT,Protein (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2ICARB,Carbohydrate (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2ISUGR,Total sugars (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IFIBE,Dietary fiber (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2ITFAT,Total fat (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2ISFAT,Total saturated fatty acids (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IMFAT,Total monounsaturated fatty acids (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IPFAT,Total polyunsaturated fatty acids (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2ICHOL,Cholesterol (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IATOC,Vitamin E as alpha-tocopherol (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IATOA,Added alpha-tocopherol (Vitamin E) (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IRET,Retinol (mcg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IVARA,Vitamin A as retinol activity equivalents (mcg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IACAR,Alpha-carotene (mcg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IBCAR,Beta-carotene (mcg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2ICRYP,Beta-cryptoxanthin (mcg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2ILYCO,Lycopene (mcg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2ILZ,Lutein + zeaxanthin (mcg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IVB1,Thiamin (Vitamin B1) (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IVB2,Riboflavin (Vitamin B2) (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2INIAC,Niacin (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IVB6,Vitamin B6 (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IFOLA,Total folate (mcg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IFA,Folic acid (mcg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IFF,Food folate (mcg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IFDFE,Folate as dietary folate equivalents (mcg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2ICHL,Total choline (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IVB12,Vitamin B12 (mcg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IB12A,Added vitamin B12 (mcg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IVC,Vitamin C (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IVD,Vitamin D (D2 + D3) (mcg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IVK,Vitamin K (mcg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2ICALC,Calcium (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IPHOS,Phosphorus (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IMAGN,Magnesium (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IIRON,Iron (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IZINC,Zinc (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2ICOPP,Copper (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2ISODI,Sodium (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IPOTA,Potassium (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2ISELE,Selenium (mcg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2ICAFF,Caffeine (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2ITHEO,Theobromine (mg),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IALCO,Alcohol (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IMOIS,Moisture (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IS040,SFA 4:0 (Butanoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IS060,SFA 6:0 (Hexanoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IS080,SFA 8:0 (Octanoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IS100,SFA 10:0 (Decanoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IS120,SFA 12:0 (Dodecanoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IS140,SFA 14:0 (Tetradecanoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IS160,SFA 16:0 (Hexadecanoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IS180,SFA 18:0 (Octadecanoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IM161,MFA 16:1 (Hexadecenoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IM181,MFA 18:1 (Octadecenoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IM201,MFA 20:1 (Eicosenoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IM221,MFA 22:1 (Docosenoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IP182,PFA 18:2 (Octadecadienoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IP183,PFA 18:3 (Octadecatrienoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IP184,PFA 18:4 (Octadecatetraenoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IP204,PFA 20:4 (Eicosatetraenoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IP205,PFA 20:5 (Eicosapentaenoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IP225,PFA 22:5 (Docosapentaenoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
DR2IP226,PFA 22:6 (Docosahexaenoic) (gm),DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",2009,2010,Dietary,None
SEQN,Respondent sequence number.,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
WTDRD1,Dietary day one sample weight,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
WTDR2D,Dietary two-day sample weight,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2ILINE,Food/Individual component number,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2DRSTZ,Dietary recall status,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2EXMER,Interviewer ID code,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DRABF,Indicates whether the sample person was an infant who was breast fed on either of the two recall days.,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DRDINT,Indicates whether the sample person has intake data for one or two days.,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2DBIH,Number of days between intake day and the day of family questionnaire administered in the household.,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2DAY,Intake day of the week,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2LANG,The respondent spoke mostly:,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2CCMNM,Combination food number (sequential number),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2CCMTX,Combination food type,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2_020,What time did you begin to eat/drink the meal/food?,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2_030Z,Name of eating occasion,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2FS,Where did you get (this/most of the ingredients for this) {FOODNAME}?,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2_040Z,Did you eat this meal at home?,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IFDCD,USDA food code,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2MC,Modification code,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IGRMS,Gram weight of the food/individual component,DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IKCAL,Energy (kcal),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IPROT,Protein (gm),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2ICARB,Carbohydrate (gm),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2ISUGR,Total sugars (gm),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IFIBE,Dietary fiber (gm),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2ITFAT,Total fat (gm),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2ISFAT,Total saturated fatty acids (gm),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IMFAT,Total monounsaturated fatty acids (gm),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IPFAT,Total polyunsaturated fatty acids (gm),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2ICHOL,Cholesterol (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IATOC,Vitamin E as alpha-tocopherol (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IATOA,Added alpha-tocopherol (Vitamin E) (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IRET,Retinol (mcg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IVARA,Vitamin A as retinol activity equivalents (mcg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IACAR,Alpha-carotene (mcg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IBCAR,Beta-carotene (mcg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2ICRYP,Beta-cryptoxanthin (mcg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2ILYCO,Lycopene (mcg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2ILZ,Lutein + zeaxanthin (mcg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IVB1,Thiamin (Vitamin B1) (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IVB2,Riboflavin (Vitamin B2) (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2INIAC,Niacin (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IVB6,Vitamin B6 (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IFOLA,Total folate (mcg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IFA,Folic acid (mcg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IFF,Food folate (mcg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IFDFE,Folate as dietary folate equivalents (mcg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2ICHL,Total choline (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IVB12,Vitamin B12 (mcg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IB12A,Added vitamin B12 (mcg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IVC,Vitamin C (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IVD,Vitamin D (D2 + D3) (mcg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IVK,Vitamin K (mcg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2ICALC,Calcium (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IPHOS,Phosphorus (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IMAGN,Magnesium (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IIRON,Iron (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IZINC,Zinc (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2ICOPP,Copper (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2ISODI,Sodium (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IPOTA,Potassium (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2ISELE,Selenium (mcg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2ICAFF,Caffeine (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2ITHEO,Theobromine (mg),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IALCO,Alcohol (gm),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IMOIS,Moisture (gm),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IS040,SFA 4:0 (Butanoic) (gm),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IS060,SFA 6:0 (Hexanoic) (gm),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
DR2IS080,SFA 8:0 (Octanoic) (gm),DR2IFF_G,"Dietary Interview - Individual Foods, Second Day",2011,2012,Dietary,None
